model,angle_set,curve,point_index,param_angle_rad,x_over_delta_xq,p_over_delta_pq
QG,B,V_recon_total,510,4.4505895925855405,1.2479729643070712,-0.7863069761677702
QG,B,V_recon_total,511,4.459316238845512,1.2508494009539044,-0.7606779949330023
QG,B,V_recon_total,512,4.468042885105484,1.2536305805759944,-0.7349910851238328
QG,B,V_recon_total,513,4.476769531365456,1.2563162913757457,-0.7092482028978975
QG,B,V_recon_total,514,4.485496177625427,1.2589063288258817,-0.6834513086753481
QG,B,V_recon_total,515,4.494222823885399,1.2614004956850244,-0.6576023669895511
QG,B,V_recon_total,516,4.50294947014537,1.2637986020127097,-0.6317033463374994
QG,B,V_recon_total,517,4.511676116405342,1.2661004651838568,-0.6057562190298825
QG,B,V_recon_total,518,4.520402762665314,1.2683059099026728,-0.5797629610409061
QG,B,V_recon_total,519,4.529129408925285,1.2704147682160034,-0.5537255518578051
QG,B,V_recon_total,520,4.537856055185257,1.2724268795261235,-0.5276459743300922
QG,B,V_recon_total,521,4.546582701445229,1.2743420906029672,-0.5015262145185696
QG,B,V_recon_total,522,4.5553093477052,1.2761602555957952,-0.47536826154407613
QG,B,V_recon_total,523,4.564035993965172,1.2778812360443041,-0.44917410743600056
QG,B,V_recon_total,524,4.572762640225143,1.2795049008891703,-0.422945746980598
QG,B,V_recon_total,525,4.581489286485115,1.2810311264820289,-0.39668517756905924
QG,B,V_recon_total,526,4.590215932745087,1.2824597965948923,-0.37039439904541954
QG,B,V_recon_total,527,4.598942579005058,1.283790802429,-0.3440754135542548
QG,B,V_recon_total,528,4.60766922526503,1.2850240426231043,-0.3177302253882032
QG,B,V_recon_total,529,4.616395871525001,1.2861594232611901,-0.29136084083534847
QG,B,V_recon_total,530,4.625122517784973,1.287196857879626,-0.26496926802641196
QG,B,V_recon_total,531,4.633849164044945,1.288136267473749,-0.2385575167818451
QG,B,V_recon_total,532,4.642575810304916,1.2889775805038814,-0.21212759845876497
QG,B,V_recon_total,533,4.651302456564888,1.2897207329007794,-0.1856815257977741
QG,B,V_recon_total,534,4.6600291028248595,1.2903656680705096,-0.15922131276970117
QG,B,V_recon_total,535,4.6687557490848315,1.2909123368987625,-0.1327489744222078
QG,B,V_recon_total,536,4.6774823953448035,1.2913606977545906,-0.10626652672635359
QG,B,V_recon_total,537,4.686209041604775,1.291710716493578,-0.07977598642306429
QG,B,V_recon_total,538,4.694935687864747,1.2919623664604432,-0.05327937086954086
QG,B,V_recon_total,539,4.703662334124719,1.2921156284910669,-0.026778697885646265
QG,B,V_recon_total,540,4.71238898038469,1.2921704909139515,-0.0002759856002324271
QG,B,V_recon_total,541,4.721115626644662,1.2921269495511118,0.026226747702556084
QG,B,V_recon_total,542,4.729842272904633,1.2919850077183908,0.052727483736963364
QG,B,V_recon_total,543,4.738568919164605,1.2917446762252087,0.07922420436934402
QG,B,V_recon_total,544,4.747295565424577,1.2914059733737395,0.10571489177183299
QG,B,V_recon_total,545,4.756022211684548,1.290968924957516,0.13219752857601896
QG,B,V_recon_total,546,4.76474885794452,1.2904335642594678,0.15867009802658305
QG,B,V_recon_total,547,4.773475504204491,1.2897999320493845,0.18513058413486347
QG,B,V_recon_total,548,4.782202150464463,1.289068076580812,0.21157697183240248
QG,B,V_recon_total,549,4.790928796724435,1.2882380535873779,0.2380072471243829
QG,B,V_recon_total,550,4.799655442984406,1.287309926278547,0.2644193972430096
QG,B,V_recon_total,551,4.808382089244378,1.286283765334807,0.2908114108007976
QG,B,V_recon_total,552,4.817108735504349,1.285159648902286,0.31718127794372825
QG,B,V_recon_total,553,4.825835381764321,1.2839376625868038,0.343526990504329
QG,B,V_recon_total,554,4.834562028024293,1.2826178994473485,0.36984654215458396
QG,B,V_recon_total,555,4.843288674284264,1.2812004599889935,0.39613792855873203
QG,B,V_recon_total,556,4.852015320544236,1.279685452155241,0.4223991475259128
QG,B,V_recon_total,557,4.860741966804208,1.2780729913198028,0.44862819916262453
QG,B,V_recon_total,558,4.869468613064179,1.2763632002778154,0.4748230860250327
QG,B,V_recon_total,559,4.878195259324151,1.274556209236485,0.5009818132710904
QG,B,V_recon_total,560,4.886921905584122,1.272652155805177,0.527102388812435
QG,B,V_recon_total,561,4.895648551844094,1.270651184984931,0.5531828234661141
QG,B,V_recon_total,562,4.904375198104066,1.2685534491574222,0.5792211311060521
QG,B,V_recon_total,563,4.9131018443640375,1.266359108073356,0.6052153288143077
QG,B,V_recon_total,564,4.9218284906240095,1.264068328840301,0.6311634370320907
QG,B,V_recon_total,565,4.930555136883981,1.2616812859099658,0.6570634797104921
QG,B,V_recon_total,566,4.939281783143953,1.2591981610649101,0.6829134844609916
QG,B,V_recon_total,567,4.948008429403925,1.2566191434047058,0.7087114827056422
QG,B,V_recon_total,568,4.956735075663896,1.2539444293315325,0.7344555098269943
QG,B,V_recon_total,569,4.965461721923868,1.251174222535222,0.7601436053177154
QG,B,V_recon_total,570,4.974188368183839,1.248308733977748,0.7857738129298734
QG,B,V_recon_total,571,4.982915014443811,1.2453481818771575,0.8113441808239324
QG,B,V_recon_total,572,4.991641660703783,1.2422927916909554,0.836852761717375
QG,B,V_recon_total,573,5.000368306963754,1.2391427960989343,0.8622976130330029
QG,B,V_recon_total,574,5.009094953223726,1.2358984349854534,0.8876767970468799
QG,B,V_recon_total,575,5.017821599483698,1.232559955421173,0.9129883810358813
QG,B,V_recon_total,576,5.026548245743669,1.229127611644238,0.9382304374248862
QG,B,V_recon_total,577,5.035274892003641,1.2256016650409147,0.9634010439335767
QG,B,V_recon_total,578,5.044001538263612,1.2219823841256892,0.9884982837228107
QG,B,V_recon_total,579,5.052728184523584,1.218270044520815,1.0135202455406145
QG,B,V_recon_total,580,5.061454830783556,1.2144649289353262,1.0384650238677173
QG,B,V_recon_total,581,5.070181477043527,1.210567327143507,1.0633307190626697
QG,B,V_recon_total,582,5.078908123303499,1.206577535962824,1.0881154375065156
QG,B,V_recon_total,583,5.08763476956347,1.2024958592313224,1.1128172917469823
QG,B,V_recon_total,584,5.096361415823442,1.1983226077844882,1.1374344006422379
QG,B,V_recon_total,585,5.105088062083414,1.1940580994315766,1.1619648895041281
QG,B,V_recon_total,586,5.113814708343385,1.1897026589314097,1.1864068902409501
QG,B,V_recon_total,587,5.122541354603357,1.1852566179676436,1.2107585414997217
QG,B,V_recon_total,588,5.1312680008633285,1.1807203151235122,1.2350179888079136
QG,B,V_recon_total,589,5.1399946471233005,1.176094095856039,1.2591833847146934
QG,B,V_recon_total,590,5.1487212933832724,1.1713783124697328,1.2832528889316006
QG,B,V_recon_total,591,5.1574479396432436,1.1665733240897576,1.3072246684726974
QG,B,V_recon_total,592,5.1661745859032155,1.1616794966345796,1.3310968977941664
QG,B,V_recon_total,593,5.1749012321631875,1.1566972027881082,1.3548677589333173
QG,B,V_recon_total,594,5.183627878423159,1.1516268219713093,1.3785354416470395
QG,B,V_recon_total,595,5.192354524683131,1.1464687403133125,1.4020981435496653
QG,B,V_recon_total,596,5.201081170943102,1.141223350622007,1.425554070250214
QG,B,V_recon_total,597,5.209807817203074,1.1358910523541255,1.4489014354890581
QG,B,V_recon_total,598,5.218534463463046,1.130472251584826,1.47213846127394
QG,B,V_recon_total,599,5.227261109723017,1.1249673609767676,1.4952633780153777
QG,B,V_recon_total,600,5.235987755982989,1.119376799748682,1.5182744246614346
QG,B,V_recon_total,601,5.24471440224296,1.113700993643453,1.5411698488318122
QG,B,V_recon_total,602,5.253441048502932,1.1079403748956882,1.5639479069513225
QG,B,V_recon_total,603,5.262167694762904,1.1020953821988098,1.5866068643826472
QG,B,V_recon_total,604,5.270894341022875,1.0961664606716417,1.6091449955584491
QG,B,V_recon_total,605,5.279620987282847,1.0901540618245118,1.6315605841127836
QG,B,V_recon_total,606,5.288347633542818,1.0840586435248716,1.6538519230117914
QG,B,V_recon_total,607,5.29707427980279,1.0778806699624226,1.6760173146837163
QG,B,V_recon_total,608,5.305800926062762,1.0716206116137714,1.6980550711481635
QG,B,V_recon_total,609,5.314527572322733,1.0652789452065985,1.7199635141446523
QG,B,V_recon_total,610,5.323254218582705,1.0588561536833523,1.741740975260432
QG,B,V_recon_total,611,5.331980864842677,1.0523527261644745,1.7633857960575214
QG,B,V_recon_total,612,5.340707511102648,1.0457691579111512,1.784896328199013
QG,B,V_recon_total,613,5.34943415736262,1.0391059502875923,1.8062709335746074
QG,B,V_recon_total,614,5.358160803622591,1.0323636107228575,1.8275079844253457
QG,B,V_recon_total,615,5.366887449882563,1.025542652672207,1.8486058634675875
QG,B,V_recon_total,616,5.375614096142535,1.0186435955780055,1.869562964016157
QG,B,V_recon_total,617,5.3843407424025065,1.0116669648301626,1.8903776901067078
QG,B,V_recon_total,618,5.3930673886624785,1.0046132917261195,1.9110484566172639
QG,B,V_recon_total,619,5.40179403492245,0.9974831134303933,1.931573689388922
QG,B,V_recon_total,620,5.410520681182422,0.990276972933666,1.951951825345743
QG,B,V_recon_total,621,5.419247327442394,0.9829954190114366,1.9721813126137755
QG,B,V_recon_total,622,5.427973973702365,0.9756390061822285,1.9922606106392398
QG,B,V_recon_total,623,5.436700619962337,0.968208294665359,2.0121881903058556
QG,B,V_recon_total,624,5.445427266222308,0.9607038503382808,2.031962534051274
QG,B,V_recon_total,625,5.45415391248228,0.9531262446934821,2.0515821359826636
QG,B,V_recon_total,626,5.462880558742252,0.9454760547949719,2.0710455019913754
QG,B,V_recon_total,627,5.471607205002223,0.9377538632343302,2.0903511498667293
QG,B,V_recon_total,628,5.480333851262195,0.9299602580863412,2.1094976094088995
QG,B,V_recon_total,629,5.489060497522167,0.9220958328642109,2.128483422540861
QG,B,V_recon_total,630,5.497787143782138,0.9141611864743698,2.147307143419436
QG,B,V_recon_total,631,5.50651379004211,0.9061569231708589,2.1659673385454035
QG,B,V_recon_total,632,5.515240436302081,0.8980836525093203,2.184462586872655
QG,B,V_recon_total,633,5.523967082562053,0.8899419893005699,2.2027914799164274
QG,B,V_recon_total,634,5.532693728822025,0.8817325535637839,2.2209526218605506
QG,B,V_recon_total,635,5.541420375081996,0.8734559704792784,2.238944629663749
QG,B,V_recon_total,636,5.550147021341968,0.8651128703408977,2.256766133164975
QG,B,V_recon_total,637,5.558873667601939,0.8567038885080207,2.274415775187732
QG,B,V_recon_total,638,5.567600313861911,0.8482296653571693,2.291892211643452
QG,B,V_recon_total,639,5.576326960121883,0.8396908462332459,2.309194111633833
QG,B,V_recon_total,640,5.585053606381854,0.8310880814003876,2.3263201575522037
QG,B,V_recon_total,641,5.593780252641826,0.8224220259924414,2.3432690451838636
QG,B,V_recon_total,642,5.602506898901797,0.8136933399630802,2.3600394838053966
QG,B,V_recon_total,643,5.611233545161769,0.8049026880355385,2.3766301962829743
QG,B,V_recon_total,644,5.619960191421741,0.7960507396519951,2.3930399191696083
QG,B,V_recon_total,645,5.6286868376817125,0.7871381689225925,2.409267402801364
QG,B,V_recon_total,646,5.6374134839416845,0.7781656545740961,2.4253114113925403
QG,B,V_recon_total,647,5.6461401302016565,0.7691338798982131,2.4411707231297637
QG,B,V_recon_total,648,5.654866776461628,0.7600435326995539,2.456844130265043
QG,B,V_recon_total,649,5.6635934227216,0.7508953052432505,2.4723304392077448
QG,B,V_recon_total,650,5.672320068981571,0.7416898942022445,2.4876284706154834
QG,B,V_recon_total,651,5.681046715241543,0.7324280006042247,2.5027370594839407
QG,B,V_recon_total,652,5.689773361501515,0.7231103297782485,2.517655055235578
QG,B,V_recon_total,653,5.698500007761486,0.7137375913010252,2.5323813218072595
QG,B,V_recon_total,654,5.707226654021458,0.704310498942876,2.5469147377367745
QG,B,V_recon_total,655,5.715953300281429,0.6948297706133845,2.561254196248228
QG,B,V_recon_total,656,5.724679946541401,0.6852961283067166,2.5753986053363387
QG,B,V_recon_total,657,5.733406592801373,0.6757102980466467,2.5893468878495924
QG,B,V_recon_total,658,5.742133239061344,0.6660730098312625,2.6030979815722715
QG,B,V_recon_total,659,5.750859885321316,0.6563849975773723,2.6166508393053514
QG,B,V_recon_total,660,5.759586531581287,0.6466469990646195,2.6300044289462408
QG,B,V_recon_total,661,5.768313177841259,0.6368597558792913,2.6431577335673913
QG,B,V_recon_total,662,5.777039824101231,0.6270240133578502,2.6561097514937297
QG,B,V_recon_total,663,5.785766470361202,0.6171405205301707,2.6688594963789427
QG,B,V_recon_total,664,5.794493116621174,0.6072100300624952,2.681405997280599
QG,B,V_recon_total,665,5.803219762881146,0.5972332982001212,2.693748298734076
QG,B,V_recon_total,666,5.811946409141117,0.5872110847098075,2.705885460825333
QG,B,V_recon_total,667,5.820673055401089,0.577144152821912,2.717816559262488
QG,B,V_recon_total,668,5.82939970166106,0.5670332691722757,2.7295406854461994
QG,B,V_recon_total,669,5.838126347921032,0.5568792037438324,2.741056946538869
QG,B,V_recon_total,670,5.846852994181004,0.5466827298079784,2.7523644655326254
QG,B,V_recon_total,671,5.8555796404409755,0.5364446238656823,2.7634623813161188
QG,B,V_recon_total,672,5.8643062867009474,0.526165665588348,2.774349848740096
QG,B,V_recon_total,673,5.8730329329609186,0.5158466377584471,2.7850260386817585
QG,B,V_recon_total,674,5.8817595792208905,0.5054883262098983,2.795490138107909
QG,B,V_recon_total,675,5.8904862254808625,0.49509151976823085,2.8057413501368638
QG,B,V_recon_total,676,5.899212871740834,0.48465701019050944,2.815778894099134
QG,B,V_recon_total,677,5.907939518000806,0.47418559210503514,2.825602005596889
QG,B,V_recon_total,678,5.916666164260777,0.46367806295083885,2.8352099365621544
QG,B,V_recon_total,679,5.925392810520749,0.45313522291694525,2.8446019553137893
QG,B,V_recon_total,680,5.934119456780721,0.4425578748814421,2.853777346613203
QG,B,V_recon_total,681,5.942846103040692,0.4319468243503353,2.862735411718823
QG,B,V_recon_total,682,5.951572749300664,0.4213028793962031,2.8714754684393102
QG,B,V_recon_total,683,5.960299395560636,0.4106268505966645,2.8799968511855067
QG,B,V_recon_total,684,5.969026041820607,0.3999195509726474,2.8882989110211232
QG,B,V_recon_total,685,5.977752688080579,0.38918179592647123,2.8963810157121626
QG,B,V_recon_total,686,5.98647933434055,0.3784144031797578,2.9042425497750592
QG,B,V_recon_total,687,5.995205980600522,0.3676181927111501,2.9118829145235594
QG,B,V_recon_total,688,6.003932626860494,0.3567939866938758,2.919301528114306
QG,B,V_recon_total,689,6.012659273120465,0.34594260943313176,2.92649782559115
QG,B,V_recon_total,690,6.021385919380437,0.33506488730330697,2.933471258928179
QG,B,V_recon_total,691,6.030112565640408,0.32416164868505887,2.9402212970714436
QG,B,V_recon_total,692,6.03883921190038,0.31323372390221926,2.946747425979408
QG,B,V_recon_total,693,6.047565858160352,0.3022819451585708,2.9530491486620876
QG,B,V_recon_total,694,6.056292504420323,0.2913071464744677,2.959125985218901
QG,B,V_recon_total,695,6.065019150680295,0.2803101636233178,2.9649774728752183
QG,B,V_recon_total,696,6.073745796940266,0.2692918340679442,2.970603166017599
QG,B,V_recon_total,697,6.082472443200238,0.2582529968967995,2.97600263622773
QG,B,V_recon_total,698,6.09119908946021,0.247194492760074,2.981175472315049
QG,B,V_recon_total,699,6.0999257357201815,0.2361171638056735,2.9861212803480615
QG,B,V_recon_total,700,6.1086523819801535,0.22502185361508334,2.9908396836843365
QG,B,V_recon_total,701,6.1173790282401255,0.21390940713913287,2.9953303229991928
QG,B,V_recon_total,702,6.126105674500097,0.2027806706336459,2.9995928563130594
QG,B,V_recon_total,703,6.134832320760069,0.19163649159499177,3.0036269590175224
QG,B,V_recon_total,704,6.14355896702004,0.18047771869555299,3.007432323900041
QG,B,V_recon_total,705,6.152285613280012,0.1693052017190865,3.011008661167347
QG,B,V_recon_total,706,6.161012259539984,0.15811979149601735,3.0143556984675115
QG,B,V_recon_total,707,6.169738905799955,0.14692233983864125,3.0174731809106845
QG,B,V_recon_total,708,6.178465552059927,0.13571369947625234,3.020360871088509
QG,B,V_recon_total,709,6.187192198319898,0.12449472399021251,3.0230185490921975
QG,B,V_recon_total,710,6.19591884457987,0.11326626774893876,3.025446012529281
QG,B,V_recon_total,711,6.204645490839842,0.10202918584284774,3.027643076539019
QG,B,V_recon_total,712,6.213372137099813,0.09078433401923386,3.0296095738064817
QG,B,V_recon_total,713,6.222098783359785,0.07953256861709744,3.031345354575289
QG,B,V_recon_total,714,6.230825429619756,0.06827474650193911,3.0328502866590146
QG,B,V_recon_total,715,6.239552075879728,0.05701172500049711,3.0341242554512546
QG,B,V_recon_total,716,6.2482787221397,0.04574436183546642,3.0351671639343514
QG,B,V_recon_total,717,6.257005368399671,0.034473515060176624,3.0359789326867874
QG,B,V_recon_total,718,6.265732014659643,0.02320004299324421,3.036559499889229
QG,B,V_recon_total,719,6.274458660919615,0.011924804153215231,3.0369088213292357
QG,B,V_recon_total,720,6.283185307179586,0.0006486571931823827,3.0370268704046275
SN,A,V_init,0,0.0,0.3636379461699283,2.7943071415659237
SN,A,V_init,1,0.008726646259971648,0.3605531379518178,2.794600383416148
SN,A,V_init,2,0.017453292519943295,0.3574408722163141,2.7946808056274395
SN,A,V_init,3,0.026179938779914945,0.35430138597450245,2.7945484020753355
SN,A,V_init,4,0.03490658503988659,0.3511349183104153,2.7942031828428804
SN,A,V_init,5,0.04363323129985824,0.3479417103628247,2.793645174219854
SN,A,V_init,6,0.05235987755982989,0.3447220053068788,2.792874418700773
SN,A,V_init,7,0.061086523819801536,0.34147604833558337,2.791890974981656
SN,A,V_init,8,0.06981317007977318,0.33820408664112883,2.7906949179555474
SN,A,V_init,9,0.07853981633974483,0.3349063693960663,2.789286338706823
SN,A,V_init,10,0.08726646259971647,0.3315831477343314,2.7876653445042447
SN,A,V_init,11,0.09599310885968812,0.3282346747321203,2.785832058792797
SN,A,V_init,12,0.10471975511965978,0.324861205388616,2.7837866211842845
SN,A,V_init,13,0.11344640137963143,0.3214629966065702,2.781529187446701
SN,A,V_init,14,0.12217304763960307,0.3180403071727381,2.7790599294923655
SN,A,V_init,15,0.1308996938995747,0.31459339773817174,2.776379035364831
SN,A,V_init,16,0.13962634015954636,0.31112253079836977,2.7734867092245654
SN,A,V_init,17,0.14835298641951802,0.30762797067328757,2.770383171333401
SN,A,V_init,18,0.15707963267948966,0.3041099834872085,2.7670686580377657
SN,A,V_init,19,0.16580627893946132,0.3005688371484773,2.7635434217506787
SN,A,V_init,20,0.17453292519943295,0.29700480132909757,2.7598077309325317
SN,A,V_init,21,0.1832595714594046,0.2934181474441958,2.7558618700706448
SN,A,V_init,22,0.19198621771937624,0.28980914863135165,2.7517061396575984
SN,A,V_init,23,0.2007128639793479,0.2861780797297974,2.7473408561683534
SN,A,V_init,24,0.20943951023931956,0.2825252172594884,2.742766352036149
SN,A,V_init,25,0.2181661564992912,0.2788508394000441,2.7379829756271854
SN,A,V_init,26,0.22689280275926285,0.27515522596956465,2.732991091214096
SN,A,V_init,27,0.23561944901923448,0.27143865840332077,2.7277910789482043
SN,A,V_init,28,0.24434609527920614,0.267701419732322,2.722383334830579
SN,A,V_init,29,0.2530727415391778,0.2639437945617624,2.7167682706818703
SN,A,V_init,30,0.2617993877991494,0.260166069049347,2.710946314110953
SN,A,V_init,31,0.27052603405912107,0.25636853088349965,2.7049179084823614
SN,A,V_init,32,0.2792526803190927,0.2525514692614544,2.698683512882523
SN,A,V_init,33,0.2879793265790644,0.24871517486723194,2.6922436020848
SN,A,V_init,34,0.29670597283903605,0.24485993984950352,2.6855986665133336
SN,A,V_init,35,0.30543261909900765,0.24098605779934185,2.678749212205695
SN,A,V_init,36,0.3141592653589793,0.2370938237278632,2.6716957607743472
SN,A,V_init,37,0.32288591161895097,0.23318353404376158,2.6644388493669258
SN,A,V_init,38,0.33161255787892263,0.2292554865307358,2.6569790306253305
SN,A,V_init,39,0.34033920413889424,0.22530998032481203,2.6493168726436402
SN,A,V_init,40,0.3490658503988659,0.22134731589156342,2.6414529589248508
SN,A,V_init,41,0.35779249665883756,0.2173677950032287,2.6333878883364386
SN,A,V_init,42,0.3665191429188092,0.21337172071573085,2.625122275064754
SN,A,V_init,43,0.3752457891787809,0.20935939734559827,2.616656748568249
SN,A,V_init,44,0.3839724354387525,0.20533113044679005,2.6079919535295417
SN,A,V_init,45,0.39269908169872414,0.2012872267874264,2.5991285498063212
SN,A,V_init,46,0.4014257279586958,0.19722799432642776,2.590067212381099
SN,A,V_init,47,0.41015237421866746,0.1931537421900619,2.5808086313098
SN,A,V_init,48,0.4188790204786391,0.1890647806484032,2.5713535116692205
SN,A,V_init,49,0.4276056667386107,0.184961421091704,2.561702573503327
SN,A,V_init,50,0.4363323129985824,0.1808439760066814,2.5518565517684264
SN,A,V_init,51,0.44505895925855404,0.17671275895272007,2.5418161962771944
SN,A,V_init,52,0.4537856055185257,0.17256808453799316,2.531582271641575
SN,A,V_init,53,0.4625122517784973,0.16841026839550421,2.52115555721455
SN,A,V_init,54,0.47123889803846897,0.16423962715905002,2.5105368470307923
SN,A,V_init,55,0.4799655442984406,0.16005647843910814,2.499726949746195
SN,A,V_init,56,0.4886921905584123,0.1558611407986492,2.488726688576288
SN,A,V_init,57,0.49741883681838395,0.15165393372887756,2.4775369012335493
SN,A,V_init,58,0.5061454830783556,0.14743517762490035,2.4661584398636065
SN,A,V_init,59,0.5148721293383273,0.1432051937613285,2.454592170980348
SN,A,V_init,60,0.5235987755982988,0.13896430426781042,2.4428389753999302
SN,A,V_init,61,0.5323254218582705,0.13471283210450008,2.430899748173699
SN,A,V_init,62,0.5410520681182421,0.13045110103746296,2.418775398520033
SN,A,V_init,63,0.5497787143782138,0.12617943561401995,2.406466849755101
SN,A,V_init,64,0.5585053606381855,0.12189816113803131,2.393975039222544
SN,A,V_init,65,0.5672320068981571,0.1176076036451241,2.3813009182220997
SN,A,V_init,66,0.5759586531581288,0.11330808987786303,2.3684454519371516
SN,A,V_init,67,0.5846852994181004,0.10899994726086765,2.355409619361228
SN,A,V_init,68,0.5934119456780721,0.10468350387587788,2.342194413223452
SN,A,V_init,69,0.6021385919380436,0.10035908843676922,2.3288008399129336
SN,A,V_init,70,0.6108652381980153,0.09602703026452022,2.3152299194021375
SN,A,V_init,71,0.619591884457987,0.09168765926213276,2.301482685169202
SN,A,V_init,72,0.6283185307179586,0.08734130588950925,2.2875601841192377
SN,A,V_init,73,0.6370451769779303,0.08298830113828665,2.273463476504604
SN,A,V_init,74,0.6457718232379019,0.07862897650663014,2.259193635844162
SN,A,V_init,75,0.6544984694978736,0.07426366397398812,2.244751748841527
SN,A,V_init,76,0.6632251157578453,0.06989269597581105,2.230138915302308
SN,A,V_init,77,0.6719517620178169,0.0655164053782348,2.215356248050355
SN,A,V_init,78,0.6806784082777885,0.06113512545273206,2.200404872843012
SN,A,V_init,79,0.6894050545377601,0.05674918985073177,2.185285928285389
SN,A,V_init,80,0.6981317007977318,0.05235893257821084,2.1700005657436474
SN,A,V_init,81,0.7068583470577035,0.047964687970258296,2.1545499492573263
SN,A,V_init,82,0.7155849933176751,0.04356679066561395,2.13893525545069
SN,A,V_init,83,0.7243116395776468,0.03916557558118472,2.123157673443127
SN,A,V_init,84,0.7330382858376184,0.03476137788653935,2.107218404758591
SN,A,V_init,85,0.7417649320975901,0.03035453297838378,2.091118663234106
SN,A,V_init,86,0.7504915783575618,0.025945376455019514,2.0748596749273203
SN,A,V_init,87,0.7592182246175333,0.02153424409078661,2.058442678023143
SN,A,V_init,88,0.767944870877505,0.01712147181049295,2.0418689227394493
SN,A,V_init,89,0.7766715171374766,0.012707395663832416,2.0251396712318717
SN,A,V_init,90,0.7853981633974483,0.008292351799793457,2.008256197497683
SN,A,V_init,91,0.7941248096574199,0.0038766764410597676,1.9912197872787745
SN,A,V_init,92,0.8028514559173916,-0.0005392941415940378,1.974031737963744
SN,A,V_init,93,0.8115781021773633,-0.004955223654911078,1.9566933584890933
SN,A,V_init,94,0.8203047484373349,-0.009370775808761778,1.9392059692395471
SN,A,V_init,95,0.8290313946973066,-0.013785614341754321,1.921570901947502
SN,A,V_init,96,0.8377580409572782,-0.018199403046841423,1.9037894995916098
SN,A,V_init,97,0.8464846872172498,-0.022611805796924705,1.8858631162945025
SN,A,V_init,98,0.8552113334772214,-0.027022486570451476,1.8677931172196736
SN,A,V_init,99,0.8639379797371931,-0.03143110947700398,1.8495808784675132
SN,A,V_init,100,0.8726646259971648,-0.03583733878287931,1.8312277869705142
SN,A,V_init,101,0.8813912722571364,-0.0402408389366565,1.8127352403876507
SN,A,V_init,102,0.8901179185171081,-0.044641274594749925,1.7941046469979414
SN,A,V_init,103,0.8988445647770797,-0.049038310646947136,1.775337425593205
SN,A,V_init,104,0.9075712110370514,-0.05343161224192919,1.7564350053700115
SN,A,V_init,105,0.9162978572970231,-0.05782084481276997,1.7373988258208444
SN,A,V_init,106,0.9250245035569946,-0.06220567410241584,1.718230336624478
SN,A,V_init,107,0.9337511498169663,-0.06658576618913972,1.6989309975355784
SN,A,V_init,108,0.9424777960769379,-0.07096078751197107,1.6795022782735372
SN,A,V_init,109,0.9512044423369096,-0.07533040489609752,1.6599456584105485
SN,A,V_init,110,0.9599310885968813,-0.07969428557823763,1.6402626272589305
SN,A,V_init,111,0.9686577348568529,-0.08405209723198195,1.620454683757712
SN,A,V_init,112,0.9773843811168246,-0.0884035079931011,1.60052333635848
SN,A,V_init,113,0.9861110273767962,-0.09274818648481853,1.5804701029105064
SN,A,V_init,114,0.9948376736367679,-0.09708580184304585,1.560296510545157
SN,A,V_init,115,1.0035643198967394,-0.10141602374157987,1.5400040955595966
SN,A,V_init,116,1.0122909661567112,-0.10573852241725795,1.5195944032997903
SN,A,V_init,117,1.0210176124166828,-0.11005296869507059,1.4990689880428243
SN,A,V_init,118,1.0297442586766545,-0.11435903401322975,1.4784294128785367
SN,A,V_init,119,1.038470904936626,-0.11865639044818965,1.4576772495904866
SN,A,V_init,120,1.0471975511965976,-0.12294471073962007,1.4368140785362535
SN,A,V_init,121,1.0559241974565694,-0.127223668315328,1.4158414885270876
SN,A,V_init,122,1.064650843716541,-0.13149293731612713,1.3947610767069174
SN,A,V_init,123,1.0733774899765127,-0.13575219262065413,1.3735744484307184
SN,A,V_init,124,1.0821041362364843,-0.14000110987012696,1.3522832171422623
SN,A,V_init,125,1.090830782496456,-0.14423936549304703,1.3308890042512427
SN,A,V_init,126,1.0995574287564276,-0.14846663672983923,1.309393439009804
SN,A,V_init,127,1.1082840750163994,-0.1526826016574326,1.287798158388461
SN,A,V_init,128,1.117010721276371,-0.15688693921377492,1.2661048069514442
SN,A,V_init,129,1.1257373675363425,-0.1610793292222836,1.2443150367314537
SN,A,V_init,130,1.1344640137963142,-0.1652594524162282,1.2224305071038541
SN,A,V_init,131,1.1431906600562858,-0.1694269904630432,1.2004528846603073
SN,A,V_init,132,1.1519173063162575,-0.17358162598857121,1.1783838430818503
SN,A,V_init,133,1.160643952576229,-0.17772304260123153,1.1562250630114448
SN,A,V_init,134,1.1693705988362009,-0.18185092491611518,1.133978231925983
SN,A,V_init,135,1.1780972450961724,-0.18596495857900186,1.1116450440077856
SN,A,V_init,136,1.1868238913561442,-0.1900648302903002,1.0892272000155774
SN,A,V_init,137,1.1955505376161157,-0.19415022782890595,1.066726407154974
SN,A,V_init,138,1.2042771838760873,-0.19822084007597937,1.0441443789484663
SN,A,V_init,139,1.213003830136059,-0.20227635703863786,1.0214828351049323
SN,A,V_init,140,1.2217304763960306,-0.20631646987356303,0.9987435013886738
SN,A,V_init,141,1.2304571226560024,-0.21034087091052078,0.9759281094879914
SN,A,V_init,142,1.239183768915974,-0.21434925367579072,0.9530383968833127
SN,A,V_init,143,1.2479104151759457,-0.2183413129155065,0.9300761067148724
SN,A,V_init,144,1.2566370614359172,-0.22231674461890094,0.9070429876499704
SN,A,V_init,145,1.265363707695889,-0.22627524604145843,0.8839407937497986
