T_tomo_K,omega_index,Omega_q_over_2pi_Hz,component,qg_qm_total,qg_total,sn_qm_total,sn_term_SN,sn_total,sn_minus_qg_total
0.0001,38,0.01671444561636625,delta_h2,-3.397389727374694,-3.397389727374694,-3.397389727374694,-0.9303358369255506,-4.327725564300248,-0.9303358369255545
0.0001,38,0.01671444561636625,delta_h3,1.927451287440413,1.927451287440413,1.927451287440413,-9.906413817179956,-7.978962529739542,-9.906413817179955
0.0001,39,0.016941927464175117,delta_h1,11.941877365648836,11.941877365648836,11.941877365648836,3.5281068030721108,15.469984168720947,3.528106803072111
0.0001,39,0.016941927464175117,delta_h2,-3.352518060660632,-3.352518060660632,-3.352518060660632,-0.9594413512578583,-4.31195941191849,-0.9594413512578583
0.0001,39,0.016941927464175117,delta_h3,1.9146735260723475,1.9146735260723475,1.9146735260723475,-9.895347490086609,-7.980673964014262,-9.895347490086609
0.0001,40,0.017172505316019666,delta_h1,11.703453130411924,11.703453130411924,11.703453130411924,3.476585169790642,15.180038300202565,3.4765851697906403
0.0001,40,0.017172505316019666,delta_h2,-3.308229167820587,-3.308229167820587,-3.308229167820587,-0.9868311873204014,-4.295060355140986,-0.9868311873203992
0.0001,40,0.017172505316019666,delta_h3,1.9019778178944375,1.9019778178944375,1.9019778178944375,-9.883914349638856,-7.981936531744418,-9.883914349638856
0.0001,41,0.01740622130818938,delta_h1,11.46977222792969,11.46977222792969,11.46977222792969,3.424100310238417,14.89387253816811,3.424100310238419
0.0001,41,0.01740622130818938,delta_h2,-3.264515743114092,-3.264515743114092,-3.264515743114092,-1.0124093960292306,-4.276925139143323,-1.012409396029231
0.0001,41,0.01740622130818938,delta_h3,1.8893636869780601,1.8893636869780601,1.8893636869780601,-9.872123230556324,-7.982759543578264,-9.872123230556324
0.0001,42,0.01764311815044419,delta_h1,11.240740852781874,11.240740852781874,11.240740852781874,3.370647921155138,14.611388773937012,3.370647921155138
0.0001,42,0.01764311815044419,delta_h2,-3.2213705657145812,-3.2213705657145812,-3.2213705657145812,-1.0360948287411311,-4.257465394455711,-1.0360948287411293
0.0001,42,0.01764311815044419,delta_h3,1.8768306593009538,1.8768306593009538,1.8768306593009538,-9.859969002519327,-7.983138343218373,-9.859969002519327
0.0001,43,0.01788323913381938,delta_h1,11.016267036040333,11.016267036040333,11.016267036040333,3.3162226719841237,14.332489708024458,3.316222671984125
0.0001,43,0.01788323913381938,delta_h2,-3.1787864984980234,-3.1787864984980234,-3.1787864984980234,-1.0578025529514115,-4.236589051449435,-1.057802552951412
0.0001,43,0.01788323913381938,delta_h3,1.8643782626390242,1.8643782626390242,1.8643782626390242,-9.84746060164304,-7.983082339004016,-9.847460601643041
0.0001,44,0.01812662813853669,delta_h1,10.79626061060939,10.79626061060939,10.79626061060939,3.2608460053175174,14.057106615926909,3.260846005317518
0.0001,44,0.01812662813853669,delta_h2,-3.136756487658922,-3.136756487658922,-3.136756487658922,-1.077466485892554,-4.214222973551474,-1.0774664858925518
0.0001,44,0.01812662813853669,delta_h3,1.8520060266938336,1.8520060266938336,1.8520060266938336,-9.834599818539417,-7.982593791845583,-9.834599818539417
0.0001,45,0.01837332964202305,delta_h1,10.58063317318354,10.58063317318354,10.58063317318354,3.204526590457289,13.785159763640829,3.2045265904572897
0.0001,45,0.01837332964202305,delta_h2,-3.095273559952843,-3.095273559952843,-3.095273559952843,-1.0950218722672993,-4.19029543222014,-1.0950218722672966
0.0001,45,0.01837332964202305,delta_h3,1.8397134825276678,1.8397134825276678,1.8397134825276678,-9.821391450496058,-7.981677967968391,-9.821391450496058
0.0001,46,0.018623388727038472,delta_h1,10.369298056960186,10.369298056960186,10.369298056960186,3.1472909416491204,13.516588998609308,3.1472909416491213
0.0001,46,0.018623388727038472,delta_h2,-3.0543308258817476,-3.0543308258817476,-3.0543308258817476,-1.1103995511847167,-4.164730377066467,-1.1103995511847198
0.0001,46,0.018623388727038472,delta_h3,1.8275001637295019,1.8275001637295019,1.8275001637295019,-9.807845044975759,-7.980344881246256,-9.807845044975759
0.0001,47,0.01887685108991465,delta_h1,10.162170291497327,10.162170291497327,10.162170291497327,3.089157282291939,13.251327573789265,3.0891572822919375
0.0001,47,0.01887685108991465,delta_h2,-3.013921474951629,-3.013921474951629,-3.013921474951629,-1.1235453141496343,-4.137466789101261,-1.1235453141496317
0.0001,47,0.01887685108991465,delta_h3,1.8153656052675184,1.8153656052675184,1.8153656052675184,-9.79396614109923,-7.978600535831712,-9.79396614109923
0.0001,48,0.01913376304890549,delta_h1,9.959166573332169,9.959166573332169,9.959166573332169,3.0301549782284796,12.98932155156065,3.030154978228481
0.0001,48,0.01913376304890549,delta_h2,-2.9740387768897594,-2.9740387768897594,-2.9740387768897594,-1.134420957529393,-4.108459734419149,-1.13442095752939
0.0001,48,0.01913376304890549,delta_h3,1.803309344081485,1.803309344081485,1.803309344081485,-9.779761655976,-7.976452311894514,-9.779761655976
0.0001,49,0.0193941715526515,delta_h1,9.760205233145173,9.760205233145173,9.760205233145173,2.97033573789265,12.730540971037824,2.9703357378926505
0.0001,49,0.0193941715526515,delta_h2,-2.93467608047371,-2.93467608047371,-2.93467608047371,-1.14297860683374,-4.077654687307451,-1.1429786068337409
0.0001,49,0.0193941715526515,delta_h3,1.791330918974309,1.791330918974309,1.791330918974309,-9.765244249351344,-7.973913330377035,-9.765244249351344
